,Date,Game_Index,Team,GameYear
14845,2014-02-26,4,HOU,13
14846,2014-02-26,5,MEM,13
14847,2014-02-26,5,LAL,13
14848,2014-02-26,6,OKC,13
14849,2014-02-26,6,CLE,13
14850,2014-02-26,7,PHI,13
14851,2014-02-26,7,ORL,13
14852,2014-02-26,8,POR,13
14853,2014-02-26,8,BRK,13
14854,2014-02-26,9,SAS,13
14855,2014-02-26,9,DET,13
14856,2014-02-26,10,UTA,13
14857,2014-02-26,10,PHO,13
14858,2014-02-27,1,DEN,13
14859,2014-02-27,1,BRK,13
14860,2014-02-27,2,IND,13
14861,2014-02-27,2,MIL,13
14862,2014-02-27,3,MIA,13
14863,2014-02-27,3,NYK,13
14864,2014-02-27,4,TOR,13
14865,2014-02-27,4,WAS,13
14866,2014-02-28,1,CLE,13
14867,2014-02-28,1,UTA,13
14868,2014-02-28,2,DAL,13
14869,2014-02-28,2,CHI,13
14870,2014-02-28,3,LAL,13
14871,2014-02-28,3,SAC,13
14872,2014-02-28,4,NYK,13
14873,2014-02-28,4,GSW,13
14874,2014-02-28,5,OKC,13
14875,2014-02-28,5,MEM,13
14876,2014-02-28,6,PHO,13
14877,2014-02-28,6,NOP,13
14878,2014-02-28,7,SAS,13
14879,2014-02-28,7,CHA,13
14880,2014-03-01,1,BOS,13
14881,2014-03-01,1,IND,13
14882,2014-03-01,2,HOU,13
14883,2014-03-01,2,DET,13
14884,2014-03-01,3,LAC,13
14885,2014-03-01,3,NOP,13
14886,2014-03-01,4,MEM,13
14887,2014-03-01,4,CLE,13
14888,2014-03-01,5,MIA,13
14889,2014-03-01,5,ORL,13
14890,2014-03-01,6,MIL,13
14891,2014-03-01,6,BRK,13
14892,2014-03-01,7,PHI,13
14893,2014-03-01,7,WAS,13
14894,2014-03-01,8,POR,13
14895,2014-03-01,8,DEN,13
14896,2014-03-01,9,SAC,13
14897,2014-03-01,9,MIN,13
14898,2014-03-02,1,CHI,13
14899,2014-03-02,1,NYK,13
14900,2014-03-02,2,IND,13
14901,2014-03-02,2,UTA,13
14902,2014-03-02,3,OKC,13
14903,2014-03-02,3,CHA,13
14904,2014-03-02,4,ORL,13
14905,2014-03-02,4,PHI,13
14906,2014-03-02,5,PHO,13
14907,2014-03-02,5,ATL,13
14908,2014-03-02,6,SAS,13
14909,2014-03-02,6,DAL,13
14910,2014-03-02,7,TOR,13
14911,2014-03-02,7,GSW,13
14912,2014-03-03,1,BRK,13
14913,2014-03-03,1,CHI,13
14914,2014-03-03,2,DEN,13
14915,2014-03-03,2,MIN,13
14916,2014-03-03,3,DET,13
14917,2014-03-03,3,NYK,13
14918,2014-03-03,4,MIA,13
14919,2014-03-03,4,CHA,13
14920,2014-03-03,5,MIL,13
14921,2014-03-03,5,UTA,13
14922,2014-03-03,6,POR,13
14923,2014-03-03,6,LAL,13
14924,2014-03-03,7,SAC,13
14925,2014-03-03,7,NOP,13
14926,2014-03-03,8,WAS,13
14927,2014-03-03,8,MEM,13
14928,2014-03-04,1,CLE,13
14929,2014-03-04,1,SAS,13
14930,2014-03-04,2,HOU,13
14931,2014-03-04,2,MIA,13
14932,2014-03-04,3,IND,13
14933,2014-03-04,3,GSW,13
14934,2014-03-04,4,LAL,13
14935,2014-03-04,4,NOP,13
14936,2014-03-04,5,OKC,13
14937,2014-03-04,5,PHI,13
14938,2014-03-04,6,PHO,13
14939,2014-03-04,6,LAC,13
14940,2014-03-05,1,BOS,13
14941,2014-03-05,1,GSW,13
14942,2014-03-05,2,BRK,13
14943,2014-03-05,2,MEM,13
14944,2014-03-05,3,CHA,13
14945,2014-03-05,3,IND,13
14946,2014-03-05,4,DEN,13
14947,2014-03-05,4,DAL,13
14948,2014-03-05,5,DET,13
14949,2014-03-05,5,CHI,13
14950,2014-03-05,6,MIL,13
14951,2014-03-05,6,SAC,13
14952,2014-03-05,7,MIN,13
14953,2014-03-05,7,NYK,13
14954,2014-03-05,8,ORL,13
14955,2014-03-05,8,HOU,13
14956,2014-03-05,9,POR,13
14957,2014-03-05,9,ATL,13
14958,2014-03-05,10,WAS,13
14959,2014-03-05,10,UTA,13
14960,2014-03-06,1,LAL,13
14961,2014-03-06,1,LAC,13
14962,2014-03-06,2,PHO,13
14963,2014-03-06,2,OKC,13
14964,2014-03-06,3,SAS,13
14965,2014-03-06,3,MIA,13
14966,2014-03-07,1,BOS,13
14967,2014-03-07,1,BRK,13
14968,2014-03-07,2,CHA,13
14969,2014-03-07,2,CLE,13
14970,2014-03-07,3,CHI,13
14971,2014-03-07,3,MEM,13
14972,2014-03-07,4,DAL,13
14973,2014-03-07,4,POR,13
14974,2014-03-07,5,DEN,13
14975,2014-03-07,5,LAL,13
14976,2014-03-07,6,GSW,13
14977,2014-03-07,6,ATL,13
14978,2014-03-07,7,HOU,13
14979,2014-03-07,7,IND,13
14980,2014-03-07,8,MIN,13
14981,2014-03-07,8,DET,13
14982,2014-03-07,9,NOP,13
14983,2014-03-07,9,MIL,13
14984,2014-03-07,10,NYK,13
14985,2014-03-07,10,UTA,13
14986,2014-03-07,11,TOR,13
14987,2014-03-07,11,SAC,13
14988,2014-03-08,1,CLE,13
14989,2014-03-08,1,NYK,13
14990,2014-03-08,2,LAC,13
14991,2014-03-08,2,ATL,13
14992,2014-03-08,3,MEM,13
14993,2014-03-08,3,CHA,13
14994,2014-03-08,4,MIL,13
14995,2014-03-08,4,WAS,13
14996,2014-03-08,5,PHI,13
14997,2014-03-08,5,UTA,13
14998,2014-03-08,6,SAS,13
14999,2014-03-08,6,ORL,13
15000,2014-03-09,1,BOS,13
15001,2014-03-09,1,DET,13
15002,2014-03-09,2,BRK,13
15003,2014-03-09,2,SAC,13
15004,2014-03-09,3,CHI,13
15005,2014-03-09,3,MIA,13
15006,2014-03-09,4,DAL,13
15007,2014-03-09,4,IND,13
15008,2014-03-09,5,GSW,13
15009,2014-03-09,5,PHO,13
15010,2014-03-09,6,HOU,13
15011,2014-03-09,6,POR,13
15012,2014-03-09,7,LAL,13
15013,2014-03-09,7,OKC,13
15014,2014-03-09,8,MIN,13
15015,2014-03-09,8,TOR,13
15016,2014-03-09,9,NOP,13
15017,2014-03-09,9,DEN,13
15018,2014-03-10,1,BRK,13
15019,2014-03-10,1,TOR,13
15020,2014-03-10,2,CHA,13
15021,2014-03-10,2,DEN,13
15022,2014-03-10,3,LAC,13
15023,2014-03-10,3,PHO,13
15024,2014-03-10,4,MIA,13
15025,2014-03-10,4,WAS,13
15026,2014-03-10,5,MIL,13
15027,2014-03-10,5,ORL,13
15028,2014-03-10,6,NYK,13
15029,2014-03-10,6,PHI,13
15030,2014-03-10,7,UTA,13
15031,2014-03-10,7,ATL,13
15032,2014-03-11,1,CHI,13
15033,2014-03-11,1,SAS,13
15034,2014-03-11,2,DET,13
15035,2014-03-11,2,SAC,13
15036,2014-03-11,3,GSW,13
15037,2014-03-11,3,DAL,13
15038,2014-03-11,4,IND,13
15039,2014-03-11,4,BOS,13
15040,2014-03-11,5,MEM,13
15041,2014-03-11,5,POR,13
15042,2014-03-11,6,MIN,13
15043,2014-03-11,6,MIL,13
15044,2014-03-11,7,OKC,13
15045,2014-03-11,7,HOU,13
15046,2014-03-12,1,BOS,13
15047,2014-03-12,1,NYK,13
15048,2014-03-12,2,LAC,13
15049,2014-03-12,2,GSW,13
15050,2014-03-12,3,MIA,13
15051,2014-03-12,3,BRK,13
15052,2014-03-12,4,NOP,13
15053,2014-03-12,4,MEM,13
15054,2014-03-12,5,ORL,13
15055,2014-03-12,5,DEN,13
15056,2014-03-12,6,PHI,13
15057,2014-03-12,6,SAC,13
15058,2014-03-12,7,PHO,13
15059,2014-03-12,7,CLE,13
15060,2014-03-12,8,SAS,13
15061,2014-03-12,8,POR,13
15062,2014-03-12,9,TOR,13
15063,2014-03-12,9,DET,13
15064,2014-03-12,10,UTA,13
15065,2014-03-12,10,DAL,13
15066,2014-03-12,11,WAS,13
15067,2014-03-12,11,CHA,13
15068,2014-03-13,1,ATL,13
15069,2014-03-13,1,MIL,13
15070,2014-03-13,2,CHI,13
15071,2014-03-13,2,HOU,13
15072,2014-03-13,3,OKC,13
15073,2014-03-13,3,LAL,13
15074,2014-03-14,1,BOS,13
15075,2014-03-14,1,PHO,13
15076,2014-03-14,2,CHA,13
15077,2014-03-14,2,MIN,13
15078,2014-03-14,3,GSW,13
15079,2014-03-14,3,CLE,13
15080,2014-03-14,4,MIA,13
15081,2014-03-14,4,DEN,13
15082,2014-03-14,5,NOP,13
15083,2014-03-14,5,POR,13
15084,2014-03-14,6,ORL,13
15085,2014-03-14,6,WAS,13
15086,2014-03-14,7,PHI,13
15087,2014-03-14,7,IND,13
15088,2014-03-14,8,SAS,13
15089,2014-03-14,8,LAL,13
15090,2014-03-14,9,TOR,13
15091,2014-03-14,9,MEM,13
15092,2014-03-14,10,UTA,13
15093,2014-03-14,10,LAC,13
15094,2014-03-15,1,ATL,13
15095,2014-03-15,1,DEN,13
15096,2014-03-15,2,CHI,13
15097,2014-03-15,2,SAC,13
15098,2014-03-15,3,DET,13
15099,2014-03-15,3,IND,13
15100,2014-03-15,4,NYK,13
15101,2014-03-15,4,MIL,13
15102,2014-03-15,5,PHI,13
15103,2014-03-15,5,MEM,13
15104,2014-03-15,6,WAS,13
15105,2014-03-15,6,BRK,13
15106,2014-03-16,1,LAC,13
15107,2014-03-16,1,CLE,13
15108,2014-03-16,2,MIA,13
15109,2014-03-16,2,HOU,13
15110,2014-03-16,3,MIL,13
15111,2014-03-16,3,CHA,13
15112,2014-03-16,4,MIN,13
15113,2014-03-16,4,SAC,13
15114,2014-03-16,5,NOP,13
15115,2014-03-16,5,BOS,13
15116,2014-03-16,6,OKC,13
15117,2014-03-16,6,DAL,13
15118,2014-03-16,7,POR,13
15119,2014-03-16,7,GSW,13
15120,2014-03-16,8,SAS,13
15121,2014-03-16,8,UTA,13
15122,2014-03-16,9,TOR,13
15123,2014-03-16,9,PHO,13
15124,2014-03-17,1,BRK,13
15125,2014-03-17,1,PHO,13
15126,2014-03-17,2,CHA,13
15127,2014-03-17,2,ATL,13
15128,2014-03-17,3,CHI,13
15129,2014-03-17,3,OKC,13
15130,2014-03-17,4,DAL,13
15131,2014-03-17,4,BOS,13
15132,2014-03-17,5,DEN,13
15133,2014-03-17,5,LAC,13
15134,2014-03-17,6,HOU,13
15135,2014-03-17,6,UTA,13
15136,2014-03-17,7,IND,13
15137,2014-03-17,7,PHI,13
15138,2014-03-18,1,ATL,13
15139,2014-03-18,1,TOR,13
15140,2014-03-18,2,CLE,13
15141,2014-03-18,2,MIA,13
15142,2014-03-18,3,GSW,13
15143,2014-03-18,3,ORL,13
15144,2014-03-18,4,POR,13
15145,2014-03-18,4,MIL,13
15146,2014-03-18,5,SAC,13
15147,2014-03-18,5,WAS,13
15148,2014-03-19,1,BOS,13
15149,2014-03-19,1,MIA,13
15150,2014-03-19,2,BRK,13
15151,2014-03-19,2,CHA,13
15152,2014-03-19,3,DAL,13
15153,2014-03-19,3,MIN,13
15154,2014-03-19,4,DEN,13
15155,2014-03-19,4,DET,13
15156,2014-03-19,5,LAL,13
15157,2014-03-19,5,SAS,13
15158,2014-03-19,6,MEM,13
15159,2014-03-19,6,UTA,13
15160,2014-03-19,7,NOP,13
15161,2014-03-19,7,TOR,13
15162,2014-03-19,8,NYK,13
15163,2014-03-19,8,IND,13
15164,2014-03-19,9,PHI,13
15165,2014-03-19,9,CHI,13
15166,2014-03-19,10,PHO,13
15167,2014-03-19,10,ORL,13
15168,2014-03-20,1,CLE,13
15169,2014-03-20,1,OKC,13
15170,2014-03-20,2,GSW,13
15171,2014-03-20,2,MIL,13
15172,2014-03-20,3,HOU,13
15173,2014-03-20,3,MIN,13
15174,2014-03-20,4,POR,13
15175,2014-03-20,4,WAS,13
15176,2014-03-21,1,ATL,13
15177,2014-03-21,1,NOP,13
15178,2014-03-21,2,BRK,13
15179,2014-03-21,2,BOS,13
15180,2014-03-21,3,DAL,13
15181,2014-03-21,3,DEN,13
15182,2014-03-21,4,IND,13
15183,2014-03-21,4,CHI,13
15184,2014-03-21,5,LAL,13
15185,2014-03-21,5,WAS,13
15186,2014-03-21,6,MIA,13
15187,2014-03-21,6,MEM,13
15188,2014-03-21,7,PHI,13
15189,2014-03-21,7,NYK,13
15190,2014-03-21,8,PHO,13
15191,2014-03-21,8,DET,13
15192,2014-03-21,9,SAC,13
15193,2014-03-21,9,SAS,13
15194,2014-03-21,10,TOR,13
15195,2014-03-21,10,OKC,13
15196,2014-03-22,1,CHA,13
15197,2014-03-22,1,POR,13
15198,2014-03-22,2,CHI,13
15199,2014-03-22,2,PHI,13
15200,2014-03-22,3,CLE,13
15201,2014-03-22,3,HOU,13
15202,2014-03-22,4,GSW,13
15203,2014-03-22,4,SAS,13
15204,2014-03-22,5,LAC,13
15205,2014-03-22,5,DET,13
15206,2014-03-22,6,MEM,13
15207,2014-03-22,6,IND,13
15208,2014-03-22,7,NOP,13
15209,2014-03-22,7,MIA,13
15210,2014-03-22,8,UTA,13
15211,2014-03-22,8,ORL,13
15212,2014-03-23,1,DAL,13
15213,2014-03-23,1,BRK,13
15214,2014-03-23,2,DEN,13
15215,2014-03-23,2,WAS,13
15216,2014-03-23,3,LAL,13
15217,2014-03-23,3,ORL,13
15218,2014-03-23,4,MIN,13
15219,2014-03-23,4,PHO,13
15220,2014-03-23,5,NYK,13
15221,2014-03-23,5,CLE,13
15222,2014-03-23,6,SAC,13
15223,2014-03-23,6,MIL,13
15224,2014-03-23,7,TOR,13
15225,2014-03-23,7,ATL,13
15226,2014-03-24,1,ATL,13
15227,2014-03-24,1,PHO,13
15228,2014-03-24,2,CHA,13
15229,2014-03-24,2,HOU,13
15230,2014-03-24,3,CHI,13
15231,2014-03-24,3,IND,13
15232,2014-03-24,4,LAC,13
15233,2014-03-24,4,MIL,13
15234,2014-03-24,5,MEM,13
15235,2014-03-24,5,MIN,13
15236,2014-03-24,6,MIA,13
15237,2014-03-24,6,POR,13
15238,2014-03-24,7,NOP,13
15239,2014-03-24,7,BRK,13
15240,2014-03-24,8,OKC,13
15241,2014-03-24,8,DEN,13
15242,2014-03-24,9,SAS,13
15243,2014-03-24,9,PHI,13
15244,2014-03-24,10,UTA,13
15245,2014-03-24,10,DET,13
15246,2014-03-25,1,CLE,13
15247,2014-03-25,1,TOR,13
15248,2014-03-25,2,DAL,13
15249,2014-03-25,2,OKC,13
15250,2014-03-25,3,LAL,13
15251,2014-03-25,3,NYK,13
15252,2014-03-25,4,ORL,13
15253,2014-03-25,4,POR,13
15254,2014-03-26,1,BOS,13
15255,2014-03-26,1,TOR,13
15256,2014-03-26,2,CHA,13
15257,2014-03-26,2,BRK,13
15258,2014-03-26,3,DET,13
15259,2014-03-26,3,CLE,13
15260,2014-03-26,4,IND,13
15261,2014-03-26,4,MIA,13
15262,2014-03-26,5,MIN,13
15263,2014-03-26,5,ATL,13
15264,2014-03-26,6,NOP,13
15265,2014-03-26,6,LAC,13
15266,2014-03-26,7,SAC,13
15267,2014-03-26,7,NYK,13
15268,2014-03-26,8,SAS,13
15269,2014-03-26,8,DEN,13
15270,2014-03-26,9,UTA,13
15271,2014-03-26,9,MEM,13
15272,2014-03-26,10,WAS,13
15273,2014-03-26,10,PHO,13
15274,2014-03-27,1,ATL,13
15275,2014-03-27,1,POR,13
15276,2014-03-27,2,DAL,13
15277,2014-03-27,2,LAC,13
15278,2014-03-27,3,HOU,13
15279,2014-03-27,3,PHI,13
15280,2014-03-27,4,MIL,13
15281,2014-03-27,4,LAL,13
15282,2014-03-28,1,BRK,13
15283,2014-03-28,1,CLE,13
15284,2014-03-28,2,CHI,13
15285,2014-03-28,2,POR,13
15286,2014-03-28,3,DEN,13
15287,2014-03-28,3,SAS,13
15288,2014-03-28,4,DET,13
15289,2014-03-28,4,MIA,13
15290,2014-03-28,5,GSW,13
15291,2014-03-28,5,MEM,13
15292,2014-03-28,6,MIN,13
15293,2014-03-28,6,LAL,13
15294,2014-03-28,7,NOP,13
15295,2014-03-28,7,UTA,13
15296,2014-03-28,8,OKC,13
15297,2014-03-28,8,SAC,13
15298,2014-03-28,9,ORL,13
15299,2014-03-28,9,CHA,13
15300,2014-03-28,10,PHO,13
15301,2014-03-28,10,NYK,13
15302,2014-03-28,11,TOR,13
15303,2014-03-28,11,BOS,13
15304,2014-03-28,12,WAS,13
15305,2014-03-28,12,IND,13
15306,2014-03-29,1,DAL,13
15307,2014-03-29,1,SAC,13
15308,2014-03-29,2,HOU,13
15309,2014-03-29,2,LAC,13
15310,2014-03-29,3,MIL,13
15311,2014-03-29,3,MIA,13
15312,2014-03-29,4,PHI,13
15313,2014-03-29,4,DET,13
15314,2014-03-29,5,SAS,13
15315,2014-03-29,5,NOP,13
15316,2014-03-29,6,WAS,13
15317,2014-03-29,6,ATL,13
15318,2014-03-30,1,BOS,13
15319,2014-03-30,1,CHI,13
15320,2014-03-30,2,BRK,13
15321,2014-03-30,2,MIN,13
15322,2014-03-30,3,CLE,13
15323,2014-03-30,3,IND,13
15324,2014-03-30,4,GSW,13
15325,2014-03-30,4,NYK,13
15326,2014-03-30,5,LAL,13
15327,2014-03-30,5,PHO,13
15328,2014-03-30,6,OKC,13
15329,2014-03-30,6,UTA,13
15330,2014-03-30,7,ORL,13
15331,2014-03-30,7,TOR,13
15332,2014-03-30,8,POR,13
15333,2014-03-30,8,MEM,13
15334,2014-03-31,1,ATL,13
15335,2014-03-31,1,PHI,13
15336,2014-03-31,2,CHA,13
15337,2014-03-31,2,WAS,13
15338,2014-03-31,3,CHI,13
15339,2014-03-31,3,BOS,13
15340,2014-03-31,4,DEN,13
15341,2014-03-31,4,MEM,13
15342,2014-03-31,5,DET,13
15343,2014-03-31,5,MIL,13
15344,2014-03-31,6,IND,13
15345,2014-03-31,6,SAS,13
15346,2014-03-31,7,MIA,13
15347,2014-03-31,7,TOR,13
15348,2014-03-31,8,MIN,13
15349,2014-03-31,8,LAC,13
15350,2014-03-31,9,NOP,13
15351,2014-03-31,9,SAC,13
15352,2014-03-31,10,UTA,13
15353,2014-03-31,10,NYK,13
15354,2014-04-01,1,BRK,13
15355,2014-04-01,1,HOU,13
15356,2014-04-01,2,DAL,13
15357,2014-04-01,2,GSW,13
15358,2014-04-01,3,LAL,13
15359,2014-04-01,3,POR,13
15360,2014-04-02,1,ATL,13
15361,2014-04-02,1,CHI,13
15362,2014-04-02,2,DEN,13
15363,2014-04-02,2,NOP,13
15364,2014-04-02,3,IND,13
15365,2014-04-02,3,DET,13
15366,2014-04-02,4,MIA,13
15367,2014-04-02,4,MIL,13
15368,2014-04-02,5,MIN,13
15369,2014-04-02,5,MEM,13
15370,2014-04-02,6,NYK,13
15371,2014-04-02,6,BRK,13
15372,2014-04-02,7,ORL,13
15373,2014-04-02,7,CLE,13
15374,2014-04-02,8,PHI,13
15375,2014-04-02,8,CHA,13
15376,2014-04-02,9,PHO,13
15377,2014-04-02,9,LAC,13
15378,2014-04-02,10,SAC,13
15379,2014-04-02,10,LAL,13
15380,2014-04-02,11,SAS,13
15381,2014-04-02,11,GSW,13
15382,2014-04-02,12,TOR,13
15383,2014-04-02,12,HOU,13
15384,2014-04-02,13,WAS,13
15385,2014-04-02,13,BOS,13
15386,2014-04-03,1,LAC,13
15387,2014-04-03,1,DAL,13
15388,2014-04-03,2,OKC,13
15389,2014-04-03,2,SAS,13
15390,2014-04-04,1,ATL,13
15391,2014-04-04,1,CLE,13
15392,2014-04-04,2,BOS,13
15393,2014-04-04,2,PHI,13
15394,2014-04-04,3,BRK,13
15395,2014-04-04,3,DET,13
15396,2014-04-04,4,CHA,13
15397,2014-04-04,4,ORL,13
15398,2014-04-04,5,CHI,13
15399,2014-04-04,5,MIL,13
15400,2014-04-04,6,GSW,13
15401,2014-04-04,6,SAC,13
15402,2014-04-04,7,HOU,13
15403,2014-04-04,7,OKC,13
15404,2014-04-04,8,LAL,13
15405,2014-04-04,8,DAL,13
15406,2014-04-04,9,MEM,13
15407,2014-04-04,9,DEN,13
15408,2014-04-04,10,MIA,13
15409,2014-04-04,10,MIN,13
15410,2014-04-04,11,NYK,13
15411,2014-04-04,11,WAS,13
15412,2014-04-04,12,POR,13
15413,2014-04-04,12,PHO,13
15414,2014-04-04,13,TOR,13
15415,2014-04-04,13,IND,13
15416,2014-04-04,14,UTA,13
15417,2014-04-04,14,NOP,13
15418,2014-04-05,1,CLE,13
15419,2014-04-05,1,CHA,13
15420,2014-04-05,2,DET,13
15421,2014-04-05,2,BOS,13
15422,2014-04-05,3,MIL,13
15423,2014-04-05,3,TOR,13
15424,2014-04-05,4,ORL,13
15425,2014-04-05,4,MIN,13
15426,2014-04-05,5,PHI,13
15427,2014-04-05,5,BRK,13
15428,2014-04-05,6,WAS,13
15429,2014-04-05,6,CHI,13
15430,2014-04-06,1,GSW,13
15431,2014-04-06,1,UTA,13
15432,2014-04-06,2,HOU,13
15433,2014-04-06,2,DEN,13
15434,2014-04-06,3,IND,13
15435,2014-04-06,3,ATL,13
15436,2014-04-06,4,LAC,13
15437,2014-04-06,4,LAL,13
15438,2014-04-06,5,MIA,13
15439,2014-04-06,5,NYK,13
15440,2014-04-06,6,PHO,13
15441,2014-04-06,6,OKC,13
15442,2014-04-06,7,POR,13
15443,2014-04-06,7,NOP,13
15444,2014-04-06,8,SAC,13
15445,2014-04-06,8,DAL,13
15446,2014-04-06,9,SAS,13
15447,2014-04-06,9,MEM,13
15448,2014-04-08,1,ATL,13
15449,2014-04-08,1,DET,13
15450,2014-04-08,2,LAL,13
15451,2014-04-08,2,HOU,13
15452,2014-04-08,3,MIA,13
15453,2014-04-08,3,BRK,13
15454,2014-04-08,4,MIN,13
15455,2014-04-08,4,SAS,13
15456,2014-04-08,5,SAC,13
15457,2014-04-08,5,OKC,13
15458,2014-04-08,6,UTA,13
15459,2014-04-08,6,DAL,13
15460,2014-04-09,1,ATL,13
15461,2014-04-09,1,BOS,13
15462,2014-04-09,2,CLE,13
15463,2014-04-09,2,DET,13
15464,2014-04-09,3,DEN,13
15465,2014-04-09,3,HOU,13
15466,2014-04-09,4,LAC,13
15467,2014-04-09,4,OKC,13
15468,2014-04-09,5,MEM,13
15469,2014-04-09,5,MIA,13
15470,2014-04-09,6,MIL,13
15471,2014-04-09,6,IND,13
15472,2014-04-09,7,MIN,13
15473,2014-04-09,7,CHI,13
15474,2014-04-09,8,NOP,13
15475,2014-04-09,8,PHO,13
15476,2014-04-09,9,ORL,13
15477,2014-04-09,9,BRK,13
15478,2014-04-09,10,POR,13
15479,2014-04-09,10,SAC,13
15480,2014-04-09,11,TOR,13
15481,2014-04-09,11,PHI,13
15482,2014-04-09,12,WAS,13
15483,2014-04-09,12,CHA,13
15484,2014-04-10,1,DAL,13
15485,2014-04-10,1,SAS,13
15486,2014-04-10,2,GSW,13
15487,2014-04-10,2,DEN,13
15488,2014-04-11,1,BOS,13
15489,2014-04-11,1,CHA,13
15490,2014-04-11,2,BRK,13
15491,2014-04-11,2,ATL,13
15492,2014-04-11,3,CHI,13
15493,2014-04-11,3,DET,13
15494,2014-04-11,4,LAL,13
15495,2014-04-11,4,GSW,13
15496,2014-04-11,5,MEM,13
15497,2014-04-11,5,PHI,13
15498,2014-04-11,6,MIA,13
15499,2014-04-11,6,IND,13
15500,2014-04-11,7,MIL,13
15501,2014-04-11,7,CLE,13
15502,2014-04-11,8,MIN,13
15503,2014-04-11,8,HOU,13
15504,2014-04-11,9,OKC,13
15505,2014-04-11,9,NOP,13
15506,2014-04-11,10,ORL,13
15507,2014-04-11,10,WAS,13
15508,2014-04-11,11,SAS,13
15509,2014-04-11,11,PHO,13
15510,2014-04-11,12,TOR,13
15511,2014-04-11,12,NYK,13
15512,2014-04-11,13,UTA,13
15513,2014-04-11,13,POR,13
15514,2014-04-12,1,ATL,13
15515,2014-04-12,1,MIA,13
15516,2014-04-12,2,CHA,13
15517,2014-04-12,2,PHI,13
15518,2014-04-12,3,CLE,13
15519,2014-04-12,3,BOS,13
15520,2014-04-12,4,DAL,13
15521,2014-04-12,4,PHO,13
15522,2014-04-12,5,DEN,13
15523,2014-04-12,5,UTA,13
15524,2014-04-12,6,HOU,13
15525,2014-04-12,6,NOP,13
15526,2014-04-12,7,LAC,13
15527,2014-04-12,7,SAC,13
15528,2014-04-12,8,WAS,13
15529,2014-04-12,8,MIL,13
15530,2014-04-13,1,BRK,13
15531,2014-04-13,1,ORL,13
15532,2014-04-13,2,DET,13
15533,2014-04-13,2,TOR,13
15534,2014-04-13,3,IND,13
15535,2014-04-13,3,OKC,13
15536,2014-04-13,4,LAL,13
15537,2014-04-13,4,MEM,13
15538,2014-04-13,5,NYK,13
15539,2014-04-13,5,CHI,13
15540,2014-04-13,6,POR,13
15541,2014-04-13,6,GSW,13
15542,2014-04-13,7,SAC,13
15543,2014-04-13,7,MIN,13
15544,2014-04-14,1,ATL,13
15545,2014-04-14,1,CHA,13
15546,2014-04-14,2,CHI,13
15547,2014-04-14,2,ORL,13
15548,2014-04-14,3,GSW,13
15549,2014-04-14,3,MIN,13
15550,2014-04-14,4,HOU,13
15551,2014-04-14,4,SAS,13
15552,2014-04-14,5,NOP,13
15553,2014-04-14,5,OKC,13
15554,2014-04-14,6,PHI,13
15555,2014-04-14,6,BOS,13
15556,2014-04-14,7,PHO,13
15557,2014-04-14,7,MEM,13
15558,2014-04-14,8,TOR,13
15559,2014-04-14,8,MIL,13
15560,2014-04-14,9,UTA,13
15561,2014-04-14,9,LAL,13
15562,2014-04-14,10,WAS,13
15563,2014-04-14,10,MIA,13
15564,2014-04-15,1,BRK,13
15565,2014-04-15,1,NYK,13
15566,2014-04-15,2,LAC,13
15567,2014-04-15,2,DEN,13
15568,2014-04-16,1,BOS,13
15569,2014-04-16,1,WAS,13
15570,2014-04-16,2,CHA,13
15571,2014-04-16,2,CHI,13
15572,2014-04-16,3,CLE,13
15573,2014-04-16,3,BRK,13
15574,2014-04-16,4,DEN,13
15575,2014-04-16,4,GSW,13
15576,2014-04-16,5,MEM,13
15577,2014-04-16,5,DAL,13
15578,2014-04-16,6,MIA,13
15579,2014-04-16,6,PHI,13
15580,2014-04-16,7,MIL,13
15581,2014-04-16,7,ATL,13
15582,2014-04-16,8,MIN,13
15583,2014-04-16,8,UTA,13
15584,2014-04-16,9,NOP,13
15585,2014-04-16,9,HOU,13
15586,2014-04-16,10,NYK,13
15587,2014-04-16,10,TOR,13
15588,2014-04-16,11,OKC,13
15589,2014-04-16,11,DET,13
15590,2014-04-16,12,ORL,13
15591,2014-04-16,12,IND,13
15592,2014-04-16,13,POR,13
15593,2014-04-16,13,LAC,13
15594,2014-04-16,14,SAC,13
15595,2014-04-16,14,PHO,13
15596,2014-04-16,15,SAS,13
15597,2014-04-16,15,LAL,13
15598,2014-04-19,1,IND,13
15599,2014-04-19,1,ATL,13
15600,2014-04-19,2,LAC,13
15601,2014-04-19,2,GSW,13
15602,2014-04-19,3,OKC,13
15603,2014-04-19,3,MEM,13
15604,2014-04-19,4,TOR,13
15605,2014-04-19,4,BRK,13
15606,2014-04-20,1,CHI,13
15607,2014-04-20,1,WAS,13
15608,2014-04-20,2,HOU,13
15609,2014-04-20,2,POR,13
15610,2014-04-20,3,MIA,13
15611,2014-04-20,3,CHA,13
15612,2014-04-20,4,SAS,13
15613,2014-04-20,4,DAL,13
15614,2014-04-21,1,LAC,13
15615,2014-04-21,1,GSW,13
15616,2014-04-21,2,OKC,13
15617,2014-04-21,2,MEM,13
15618,2014-04-22,1,CHI,13
15619,2014-04-22,1,WAS,13
15620,2014-04-22,2,IND,13
15621,2014-04-22,2,ATL,13
15622,2014-04-22,3,TOR,13
15623,2014-04-22,3,BRK,13
15624,2014-04-23,1,HOU,13
15625,2014-04-23,1,POR,13
